InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
578931,22079,RIBBON REEL HEARTS DESIGN ,1,27-11-2011 12:40,1.65,16942,United Kingdom,1.65
574048,22112,CHOCOLATE HOT WATER BOTTLE,3,02-11-2011 13:37,4.95,13769,United Kingdom,14.85
569983,23106,ZINC HEARTS PLANT POT HOLDER,3,06-10-2011 19:49,2.89,17231,United Kingdom,8.67
580520,23494,VINTAGE DOILY DELUXE SEWING KIT ,1,04-12-2011 14:55,5.95,13521,United Kingdom,5.95
573348,21815,STAR  T-LIGHT HOLDER ,12,30-10-2011 12:27,1.45,14487,United Kingdom,17.4
581165,21015,DARK BIRD HOUSE TREE DECORATION,24,07-12-2011 14:39,0.29,15701,United Kingdom,6.96
576073,35819P,"ACRYLIC HANGING JEWEL,PINK",4,13-11-2011 16:13,0.38,16930,United Kingdom,1.52
580908,23301,GARDENERS KNEELING PAD KEEP CALM ,4,06-12-2011 13:20,1.65,16495,United Kingdom,6.6
576845,23524,HORSE & PONY WALL ART,6,16-11-2011 15:34,3.75,12991,United Kingdom,22.5
567323,21467,CHERRY CROCHET FOOD COVER,3,19-09-2011 14:23,3.75,17557,United Kingdom,11.25
575682,21930,JUMBO STORAGE BAG SKULLS,10,10-11-2011 15:37,2.08,12826,United Kingdom,20.8
569246,85049E,SCANDINAVIAN REDS RIBBONS,1,03-10-2011 09:57,2.46,14096,United Kingdom,2.46
580516,23597,PAPER BUNTING PAISLEY PARK,1,04-12-2011 14:15,2.95,17954,United Kingdom,2.95
581538,23040,PAPER LANTERN 9 POINT SNOW STAR ,1,09-12-2011 11:34,5.75,14446,United Kingdom,5.75
580399,22417,PACK OF 60 SPACEBOY CAKE CASES,24,04-12-2011 11:45,0.55,13471,United Kingdom,13.2
573083,22605,WOODEN CROQUET GARDEN SET,4,27-10-2011 14:22,12.75,13735,United Kingdom,51
571444,22950,36 DOILIES VINTAGE CHRISTMAS,12,17-10-2011 13:44,1.45,18179,United Kingdom,17.4
573023,21817,GLITTER CHRISTMAS TREE,36,27-10-2011 12:53,0.39,13882,United Kingdom,14.04
573326,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,30-10-2011 11:08,1.95,15298,United Kingdom,19.5
572913,71279,PINK GLASS CANDLEHOLDER,3,26-10-2011 16:21,2.95,15993,United Kingdom,8.85
574826,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,07-11-2011 10:58,0.55,15870,United Kingdom,0.55
572913,82552,WASHROOM METAL SIGN,2,26-10-2011 16:21,1.45,15993,United Kingdom,2.9
579196,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,44,28-11-2011 15:54,2.08,14096,United Kingdom,91.52
570231,22092,BLUE PAISLEY TISSUE BOX,6,09-10-2011 13:44,0.39,16685,United Kingdom,2.34
575607,22614,PACK OF 12 SPACEBOY TISSUES,1,10-11-2011 12:37,0.83,14096,United Kingdom,0.83
575843,22983,CARD BILLBOARD FONT,12,11-11-2011 12:02,0.42,14446,United Kingdom,5.04
575480,22111,SCOTTIE DOG HOT WATER BOTTLE,6,09-11-2011 16:26,4.95,15594,United Kingdom,29.7
581405,22211,WOOD STAMP SET FLOWERS,1,08-12-2011 13:50,0.83,13521,United Kingdom,0.83
572499,23534,WALL ART STOP FOR TEA ,3,24-10-2011 14:10,5.95,15786,United Kingdom,17.85
572218,22692,DOORMAT WELCOME TO OUR HOME,2,21-10-2011 13:13,7.95,16311,United Kingdom,15.9
577516,22208,WOOD STAMP SET THANK YOU,3,20-11-2011 13:08,0.83,16533,United Kingdom,2.49
565585,47566,PARTY BUNTING,12,05-09-2011 13:22,4.95,16172,United Kingdom,59.4
571408,20749,ASSORTED COLOUR MINI CASES,1,17-10-2011 12:22,7.95,15012,United Kingdom,7.95
577785,20983,12 PENCILS TALL TUBE RED RETROSPOT,24,21-11-2011 16:25,0.85,16369,United Kingdom,20.4
568098,23207,LUNCH BAG ALPHABET DESIGN,10,23-09-2011 15:17,1.65,15762,United Kingdom,16.5
568428,23265,SET OF 3 WOODEN TREE DECORATIONS,2,27-09-2011 11:27,1.25,14419,United Kingdom,2.5
575146,22942,CHRISTMAS LIGHTS 10 SANTAS ,24,08-11-2011 15:45,7.65,17313,United Kingdom,183.6
580386,21524,DOORMAT SPOTTY HOME SWEET HOME,2,04-12-2011 10:29,8.25,18065,United Kingdom,16.5
569482,23014,GLASS APOTHECARY BOTTLE ELIXIR,4,04-10-2011 12:43,3.95,14184,United Kingdom,15.8
571408,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,1,17-10-2011 12:22,12.75,15012,United Kingdom,12.75
566851,22147,FELTCRAFT BUTTERFLY HEARTS,1,15-09-2011 12:16,1.45,15573,United Kingdom,1.45
577438,22750,FELTCRAFT PRINCESS LOLA DOLL,1,20-11-2011 11:09,3.75,18118,United Kingdom,3.75
568346,85049H,URBAN BLACK RIBBONS ,2,26-09-2011 15:28,0.83,14096,United Kingdom,1.66
568378,22141,CHRISTMAS CRAFT TREE TOP ANGEL,12,27-09-2011 08:57,2.1,13035,United Kingdom,25.2
568075,21821,GLITTER STAR GARLAND WITH BELLS ,6,23-09-2011 14:21,3.75,14652,United Kingdom,22.5
575516,46000M,POLYESTER FILLER PAD 45x45cm,24,10-11-2011 10:45,1.55,17340,United Kingdom,37.2
572290,23439,HAND WARMER RED LOVE HEART,3,23-10-2011 12:46,2.1,14800,United Kingdom,6.3
575681,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,24,10-11-2011 15:32,0.85,16903,United Kingdom,20.4
569641,22083,PAPER CHAIN KIT RETROSPOT,8,05-10-2011 12:27,2.95,12841,United Kingdom,23.6
573414,23275,SET OF 3 HANGING OWLS OLLIE BEAK,2,30-10-2011 16:15,1.25,16877,United Kingdom,2.5
580283,23580,SNACK TRAY HAPPY FOREST  ,8,02-12-2011 13:20,1.95,16133,United Kingdom,15.6
578305,21481,FAWN BLUE HOT WATER BOTTLE,28,23-11-2011 15:44,3.39,14088,United Kingdom,94.92
571289,20974,12 PENCILS SMALL TUBE SKULL,48,16-10-2011 15:27,0.65,15113,United Kingdom,31.2
569037,23356,LOVE HOT WATER BOTTLE,1,30-09-2011 10:45,5.95,13263,United Kingdom,5.95
574994,21121,SET/10 RED POLKADOT PARTY CANDLES,1,08-11-2011 11:03,1.25,17870,United Kingdom,1.25
570842,21479,WHITE SKULL HOT WATER BOTTLE ,4,12-10-2011 14:21,4.25,17676,United Kingdom,17
575622,22999,TRAVEL CARD WALLET VINTAGE LEAF,24,10-11-2011 13:13,0.42,16743,United Kingdom,10.08
570910,22364,GLASS JAR DIGESTIVE BISCUITS,6,13-10-2011 10:55,2.95,15489,United Kingdom,17.7
575910,23702,High Resolution Image,2,11-11-2011 16:05,1.5,14836,United Kingdom,3
571286,21843,RED RETROSPOT CAKE STAND,1,16-10-2011 14:35,10.95,14547,United Kingdom,10.95
568874,22826,LOVE SEAT ANTIQUE WHITE METAL,1,29-09-2011 12:16,85,14524,United Kingdom,85
569669,85024C,PINK SMALL JEWELLED PHOTOFRAME,2,05-10-2011 13:47,1.65,14730,United Kingdom,3.3
571909,23188,VINTAGE  2 METRE FOLDING RULER,1,19-10-2011 15:08,1.65,15006,United Kingdom,1.65
574575,22694,WICKER STAR ,2,04-11-2011 17:03,2.1,14971,United Kingdom,4.2
569258,23543,KEEP CALM WALL ART ,6,03-10-2011 11:26,7.45,17330,United Kingdom,44.7
578233,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,6,23-11-2011 12:20,1.65,14049,United Kingdom,9.9
575219,23209,LUNCH BAG VINTAGE DOILY ,100,09-11-2011 11:17,1.45,17511,United Kingdom,145
568187,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,48,25-09-2011 14:32,0.83,13408,United Kingdom,39.84
576590,23437, 50'S CHRISTMAS GIFT BAG LARGE,12,15-11-2011 14:30,1.25,16240,United Kingdom,15
569367,84378,SET OF 3 HEART COOKIE CUTTERS,4,03-10-2011 15:28,1.45,13994,United Kingdom,5.8
565397,84580,MOUSE TOY WITH PINK T-SHIRT,4,02-09-2011 16:43,3.75,14171,United Kingdom,15
577495,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1,20-11-2011 12:20,3.25,14704,United Kingdom,3.25
576932,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,2,17-11-2011 11:12,3.75,15443,United Kingdom,7.5
581181,21914,BLUE HARMONICA IN BOX ,12,07-12-2011 15:55,1.25,14189,United Kingdom,15
578015,22574,HEART WOODEN CHRISTMAS DECORATION,36,22-11-2011 12:58,0.85,12971,United Kingdom,30.6
565738,20728,LUNCH BAG CARS BLUE,10,06-09-2011 12:30,1.65,14667,United Kingdom,16.5
567873,23388,WOODLAND MINI BACKPACK,4,22-09-2011 14:25,4.15,13055,United Kingdom,16.6
578947,23313,VINTAGE CHRISTMAS BUNTING,2,27-11-2011 13:49,4.95,14547,United Kingdom,9.9
567742,23113,PANTRY CHOPPING BOARD,3,22-09-2011 10:47,4.95,14261,United Kingdom,14.85
577497,21494,ROTATING LEAVES T-LIGHT HOLDER,4,20-11-2011 12:22,1.25,17555,United Kingdom,5
579516,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1,29-11-2011 17:52,1.65,17841,United Kingdom,1.65
577520,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,20-11-2011 13:20,3.75,14553,United Kingdom,3.75
575681,23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,1,10-11-2011 15:32,8.25,16903,United Kingdom,8.25
566914,21121,SET/10 RED POLKADOT PARTY CANDLES,4,15-09-2011 14:08,1.25,15466,United Kingdom,5
580434,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,04-12-2011 12:17,0.39,17114,United Kingdom,0.39
565426,22563,HAPPY STENCIL CRAFT,1,04-09-2011 12:41,1.25,12851,United Kingdom,1.25
577019,22867,HAND WARMER BIRD DESIGN,12,17-11-2011 12:30,2.1,14112,United Kingdom,25.2
568325,22740,POLKADOT PEN,89,26-09-2011 13:57,0.85,14667,United Kingdom,75.65
575054,20712,JUMBO BAG WOODLAND ANIMALS,10,08-11-2011 12:18,2.08,16945,United Kingdom,20.8
581472,22624,IVORY KITCHEN SCALES,4,08-12-2011 19:55,8.5,15796,United Kingdom,34
579301,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,29-11-2011 11:32,2.55,18118,United Kingdom,2.55
572653,20974,12 PENCILS SMALL TUBE SKULL,6,25-10-2011 12:12,0.65,15861,United Kingdom,3.9
575687,22751,FELTCRAFT PRINCESS OLIVIA DOLL,16,10-11-2011 16:03,3.75,16126,United Kingdom,60
569555,23235,STORAGE TIN VINTAGE LEAF,6,05-10-2011 08:17,2.89,17728,United Kingdom,17.34
577557,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,2,20-11-2011 15:36,0.83,15426,United Kingdom,1.66
574677,23082,SET 6 PAPER TABLE LANTERN HEARTS ,2,06-11-2011 12:32,3.75,16445,United Kingdom,7.5
575039,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,6,08-11-2011 11:53,0.42,15005,United Kingdom,2.52
581149,23154,SET OF 4 JAM JAR MAGNETS,3,07-12-2011 14:12,2.08,15471,United Kingdom,6.24
581357,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,08-12-2011 12:29,0.85,13314,United Kingdom,8.5
567882,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,48,22-09-2011 15:03,0.55,12906,United Kingdom,26.4
566294,82552,WASHROOM METAL SIGN,1,11-09-2011 15:41,1.45,15533,United Kingdom,1.45
570458,23329,DECORATIVE WICKER HEART LARGE,6,10-10-2011 15:39,1.65,14535,United Kingdom,9.9
580260,84946,ANTIQUE SILVER T-LIGHT GLASS,24,02-12-2011 12:36,1.25,14085,United Kingdom,30
578926,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,27-11-2011 12:24,1.45,18156,United Kingdom,1.45
576300,23393,HOME SWEET HOME CUSHION COVER ,1,14-11-2011 14:39,3.75,15058,United Kingdom,3.75
568066,22731,3D CHRISTMAS STAMPS STICKERS ,1,23-09-2011 13:48,1.25,14529,United Kingdom,1.25
579283,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,29-11-2011 10:45,3.95,13883,United Kingdom,15.8
579358,22979,PANTRY WASHING UP BRUSH,24,29-11-2011 11:50,1.45,16992,United Kingdom,34.8
575214,23352,ROLL WRAP 50'S RED CHRISTMAS ,12,09-11-2011 10:48,1.25,16751,United Kingdom,15
567818,21034,REX CASH+CARRY JUMBO SHOPPER,1,22-09-2011 12:41,0.95,14395,United Kingdom,0.95
573552,21497,FANCY FONTS BIRTHDAY WRAP,25,31-10-2011 13:43,0.42,13203,United Kingdom,10.5
578155,22210,WOOD STAMP SET BEST WISHES,1,23-11-2011 11:32,0.83,12748,United Kingdom,0.83
567460,22613,PACK OF 20 SPACEBOY NAPKINS,3,20-09-2011 12:30,0.85,15888,United Kingdom,2.55
576403,23129,HEART SHAPED HOLLY WREATH,4,15-11-2011 10:56,4.15,15214,United Kingdom,16.6
573994,22597,MUSICAL ZINC HEART DECORATION ,72,02-11-2011 11:23,0.29,17135,United Kingdom,20.88
578678,85199S,SMALL HANGING IVORY/RED WOOD BIRD,1,24-11-2011 19:59,0.42,17841,United Kingdom,0.42
566914,22080,RIBBON REEL POLKADOTS ,5,15-09-2011 14:08,1.65,15466,United Kingdom,8.25
566399,22840,ROUND CAKE TIN VINTAGE RED,2,12-09-2011 13:11,7.95,16141,United Kingdom,15.9
565421,23309,SET OF 60 I LOVE LONDON CAKE CASES ,2,04-09-2011 12:10,0.55,16744,United Kingdom,1.1
565844,23203,JUMBO BAG VINTAGE DOILY ,10,07-09-2011 12:19,2.08,17442,United Kingdom,20.8
568319,22960,JAM MAKING SET WITH JARS,36,26-09-2011 13:35,3.75,17389,United Kingdom,135
573366,23169,CLASSIC GLASS COOKIE JAR,2,30-10-2011 13:17,4.15,16361,United Kingdom,8.3
567818,22633,HAND WARMER UNION JACK,3,22-09-2011 12:41,2.1,14395,United Kingdom,6.3
576650,22493,PAINT YOUR OWN CANVAS SET,12,16-11-2011 10:34,1.65,14286,United Kingdom,19.8
570214,21914,BLUE HARMONICA IN BOX ,1,09-10-2011 11:50,1.25,12748,United Kingdom,1.25
570492,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,11-10-2011 08:23,2.08,14194,United Kingdom,20.8
572055,84968D,SET OF 16 VINTAGE RED CUTLERY,1,20-10-2011 12:34,12.75,17346,United Kingdom,12.75
577297,22996,TRAVEL CARD WALLET VINTAGE TICKET,1,18-11-2011 12:48,0.42,14593,United Kingdom,0.42
578251,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,6,23-11-2011 12:45,0.85,15993,United Kingdom,5.1
573311,23284,DOORMAT KEEP CALM AND COME IN,1,28-10-2011 16:45,8.25,14071,United Kingdom,8.25
577740,23319,BOX OF 6 MINI 50'S CRACKERS,2,21-11-2011 13:36,2.49,17625,United Kingdom,4.98
575892,23378,PACK OF 12 50'S CHRISTMAS TISSUES,12,11-11-2011 14:22,0.39,16332,United Kingdom,4.68
578068,82552,WASHROOM METAL SIGN,2,22-11-2011 15:45,1.45,14505,United Kingdom,2.9
579600,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,30-11-2011 12:00,2.08,13647,United Kingdom,20.8
578045,22095,LADS ONLY TISSUE BOX,1,22-11-2011 14:43,0.39,17297,United Kingdom,0.39
577023,23542,WALL ART 70'S ALPHABET ,2,17-11-2011 12:43,8.25,16186,United Kingdom,16.5
575368,90196A,PURPLE GEMSTONE NECKLACE 45CM,1,09-11-2011 15:07,12.75,14482,United Kingdom,12.75
568082,23215,JINGLE BELL HEART ANTIQUE SILVER,12,23-09-2011 14:38,2.08,14944,United Kingdom,24.96
565209,21787,RAIN PONCHO RETROSPOT,2,01-09-2011 16:59,0.85,15910,United Kingdom,1.7
579156,23490,T-LIGHT HOLDER HANGING LOVE BIRD,12,28-11-2011 13:47,3.75,17419,United Kingdom,45
578928,22818,CARD CHRISTMAS VILLAGE,12,27-11-2011 12:29,0.42,15443,United Kingdom,5.04
565472,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,12,05-09-2011 10:15,0.55,16255,United Kingdom,6.6
569672,22425,ENAMEL COLANDER CREAM,1,05-10-2011 13:58,4.95,17841,United Kingdom,4.95
571104,22866,HAND WARMER SCOTTY DOG DESIGN,12,13-10-2011 15:58,2.1,18130,United Kingdom,25.2
574726,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,5,06-11-2011 14:56,0.29,14664,United Kingdom,1.45
575639,22348,TEA BAG PLATE RED RETROSPOT,12,10-11-2011 13:49,0.85,15289,United Kingdom,10.2
580552,23103,JINGLE BELL HEART DECORATION,10,05-12-2011 10:09,1.65,15572,United Kingdom,16.5
569857,85099B,JUMBO BAG RED RETROSPOT,200,06-10-2011 14:31,1.95,12939,United Kingdom,390
578304,82483,WOOD 2 DRAWER CABINET WHITE FINISH,8,23-11-2011 15:41,6.95,13831,United Kingdom,55.6
568909,22227,HANGING HEART MIRROR DECORATION ,24,29-09-2011 13:38,0.65,16818,United Kingdom,15.6
571213,20725,LUNCH BAG RED RETROSPOT,10,14-10-2011 12:55,1.65,13995,United Kingdom,16.5
569208,23020,GLASS  SONGBIRD STORAGE JAR,2,02-10-2011 11:10,12.5,16693,United Kingdom,25
578017,21506,"FANCY FONT BIRTHDAY CARD, ",12,22-11-2011 13:07,0.42,13569,United Kingdom,5.04
568583,22386,JUMBO BAG PINK POLKADOT,1,28-09-2011 10:09,2.08,15584,United Kingdom,2.08
580305,21240,BLUE POLKADOT CUP,2,02-12-2011 14:26,0.85,12970,United Kingdom,1.7
576326,21365,MIRRORED WALL ART STARS,3,14-11-2011 15:18,0.75,16504,United Kingdom,2.25
567818,22112,CHOCOLATE HOT WATER BOTTLE,3,22-09-2011 12:41,4.95,14395,United Kingdom,14.85
579690,23694,PAISLEY PARK CARD,12,30-11-2011 14:03,0.42,15060,United Kingdom,5.04
566295,51014A,"FEATHER PEN,HOT PINK",12,11-09-2011 15:44,0.39,15547,United Kingdom,4.68
575919,23163,REGENCY SUGAR TONGS,3,11-11-2011 17:00,2.49,15311,United Kingdom,7.47
571017,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,13-10-2011 12:17,1.25,15116,United Kingdom,30
579167,22425,ENAMEL COLANDER CREAM,2,28-11-2011 14:06,4.95,16800,United Kingdom,9.9
570791,22940,FELTCRAFT CHRISTMAS FAIRY,1,12-10-2011 11:58,4.25,17346,United Kingdom,4.25
575499,22083,PAPER CHAIN KIT RETROSPOT,6,10-11-2011 09:56,2.95,16003,United Kingdom,17.7
567183,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,6,18-09-2011 15:32,1.25,14769,United Kingdom,7.5
576600,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,15-11-2011 15:08,4.25,18181,United Kingdom,8.5
575334,23497,CLASSIC CHROME BICYCLE BELL ,12,09-11-2011 13:54,1.45,14493,United Kingdom,17.4
567661,22094,RED RETROSPOT TISSUE BOX,4,21-09-2011 15:06,0.39,13959,United Kingdom,1.56
567288,47599A,PINK PARTY BAGS,1,19-09-2011 11:49,2.1,16906,United Kingdom,2.1
567470,23350,ROLL WRAP VINTAGE SPOT ,1,20-09-2011 12:39,1.25,16624,United Kingdom,1.25
572049,23472, NINE DRAWER OFFICE TIDY,1,20-10-2011 12:21,14.95,17243,United Kingdom,14.95
566275,23414,ZINC BOX SIGN HOME,1,11-09-2011 13:58,9.95,16549,United Kingdom,9.95
576255,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,1,14-11-2011 14:09,1.65,15993,United Kingdom,1.65
566849,22810,SET OF 6 T-LIGHTS SNOWMEN,6,15-09-2011 12:03,2.95,16341,United Kingdom,17.7
580098,23108,SET OF 10 LED DOLLY LIGHTS,2,01-12-2011 15:05,6.25,15373,United Kingdom,12.5
570676,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,12,11-10-2011 15:10,2.89,14640,United Kingdom,34.68
565610,23351,ROLL WRAP 50'S CHRISTMAS,12,05-09-2011 14:56,1.25,14849,United Kingdom,15
576062,85199S,SMALL HANGING IVORY/RED WOOD BIRD,72,13-11-2011 15:30,0.42,12867,United Kingdom,30.24
581134,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,07-12-2011 13:12,0.55,16368,United Kingdom,0.55
577601,22619,SET OF 6 SOLDIER SKITTLES,8,21-11-2011 08:31,3.75,17675,United Kingdom,30
579561,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,30-11-2011 11:32,0.55,16115,United Kingdom,1.65
579572,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,30-11-2011 11:49,2.08,15394,United Kingdom,20.8
568831,23263,SET OF 3 WOODEN HEART DECORATIONS,12,29-09-2011 11:35,1.25,16059,United Kingdom,15
565850,23398,HANGING HEART BONHEUR,5,07-09-2011 12:55,0.85,14530,United Kingdom,4.25
565141,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,01-09-2011 13:40,8.25,17841,United Kingdom,8.25
571725,22993,SET OF 4 PANTRY JELLY MOULDS,12,19-10-2011 08:32,1.25,13491,United Kingdom,15
574824,71279,PINK GLASS CANDLEHOLDER,6,07-11-2011 10:43,2.95,13097,United Kingdom,17.7
567906,22966,GINGERBREAD MAN COOKIE CUTTER,12,22-09-2011 16:46,1.25,14113,United Kingdom,15
574672,23569,TRADTIONAL ALPHABET STAMP SET,2,06-11-2011 12:25,4.95,13532,United Kingdom,9.9
565118,22424,ENAMEL BREAD BIN CREAM,2,01-09-2011 11:33,12.75,15039,United Kingdom,25.5
575868,90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,36,11-11-2011 12:44,0.38,12985,United Kingdom,13.68
571441,84978,HANGING HEART JAR T-LIGHT HOLDER,1,17-10-2011 13:31,2.46,14096,United Kingdom,2.46
579093,22662,LUNCH BAG DOLLY GIRL DESIGN,10,28-11-2011 10:54,1.65,13081,United Kingdom,16.5
577851,22728,ALARM CLOCK BAKELIKE PINK,4,22-11-2011 11:04,3.75,13267,United Kingdom,15
574934,23542,WALL ART 70'S ALPHABET ,2,07-11-2011 16:50,8.25,16717,United Kingdom,16.5
572126,48187,DOORMAT NEW ENGLAND,2,21-10-2011 09:04,8.25,16313,United Kingdom,16.5
569129,22469,HEART OF WICKER SMALL,3,30-09-2011 13:40,1.65,15034,United Kingdom,4.95
575695,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,10-11-2011 16:39,1.25,17502,United Kingdom,15
568235,21703,BAG 125g SWIRLY MARBLES,36,26-09-2011 11:39,0.42,13410,United Kingdom,15.12
571310,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,17-10-2011 10:17,4.25,13394,United Kingdom,17
576300,15056BL,EDWARDIAN PARASOL BLACK,2,14-11-2011 14:39,5.95,15058,United Kingdom,11.9
577411,21789,KIDS RAIN MAC PINK,2,20-11-2011 11:00,0.85,17387,United Kingdom,1.7
574091,22211,WOOD STAMP SET FLOWERS,12,03-11-2011 09:20,0.83,17086,United Kingdom,9.96
572969,85176,SEWING SUSAN 21 NEEDLE SET,12,27-10-2011 10:46,0.85,13363,United Kingdom,10.2
566290,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,11-09-2011 15:24,2.08,14456,United Kingdom,2.08
565117,21284,RETROSPOT CANDLE  SMALL,12,01-09-2011 11:33,1.69,13089,United Kingdom,20.28
574560,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,04-11-2011 15:51,0.85,17703,United Kingdom,10.2
575681,23096,PETIT TRAY CHIC,12,10-11-2011 15:32,1.65,16903,United Kingdom,19.8
577051,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,17-11-2011 14:02,8.5,14034,United Kingdom,8.5
572103,23489,VINTAGE BELLS GARLAND,2,20-10-2011 15:57,2.89,17571,United Kingdom,5.78
569467,23230,WRAP ALPHABET DESIGN,25,04-10-2011 11:44,0.42,14291,United Kingdom,10.5
567128,22114,HOT WATER BOTTLE TEA AND SYMPATHY,6,16-09-2011 14:04,4.25,18055,United Kingdom,25.5
575612,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,10-11-2011 12:47,1.45,17416,United Kingdom,17.4
565918,23427,STOOL HOME SWEET HOME ,1,07-09-2011 16:27,12.5,13249,United Kingdom,12.5
572669,22999,TRAVEL CARD WALLET VINTAGE LEAF,2,25-10-2011 13:10,0.42,16549,United Kingdom,0.84
578977,21745,GAOLERS KEYS DECORATIVE GARDEN ,1,27-11-2011 15:18,3.75,17231,United Kingdom,3.75
579990,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,01-12-2011 11:20,8.5,14804,United Kingdom,17
569302,22418,10 COLOUR SPACEBOY PEN,12,03-10-2011 12:04,0.85,16205,United Kingdom,10.2
572272,23485,BOTANICAL GARDENS WALL CLOCK ,2,21-10-2011 16:18,25,13171,United Kingdom,50
565407,21401,BLUE PUDDING SPOON,3,04-09-2011 11:00,0.12,16983,United Kingdom,0.36
572513,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,1,24-10-2011 14:36,0.55,16728,United Kingdom,0.55
568239,21243,PINK  POLKADOT PLATE ,8,26-09-2011 12:02,1.69,18205,United Kingdom,13.52
567664,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,21-09-2011 15:15,2.95,14780,United Kingdom,17.7
570209,23284,DOORMAT KEEP CALM AND COME IN,6,09-10-2011 10:29,8.25,16326,United Kingdom,49.5
573339,15056BL,EDWARDIAN PARASOL BLACK,2,30-10-2011 11:49,5.95,13278,United Kingdom,11.9
577680,84991,60 TEATIME FAIRY CAKE CASES,12,21-11-2011 10:51,0.55,17227,United Kingdom,6.6
565381,22798,ANTIQUE GLASS DRESSING TABLE POT,8,02-09-2011 15:23,2.95,16173,United Kingdom,23.6
569459,23541,WALL ART CLASSIC PUDDINGS ,4,04-10-2011 11:33,8.25,16713,United Kingdom,33
569232,23356,LOVE HOT WATER BOTTLE,2,02-10-2011 15:26,5.95,16667,United Kingdom,11.9
576687,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,16-11-2011 12:13,2.1,13558,United Kingdom,2.1
572669,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,25-10-2011 13:10,6.35,16549,United Kingdom,12.7
580552,22493,PAINT YOUR OWN CANVAS SET,12,05-12-2011 10:09,1.65,15572,United Kingdom,19.8
574250,21159,MOODY BOY  DOOR HANGER ,10,03-11-2011 13:09,0.39,17634,United Kingdom,3.9
567656,22621,TRADITIONAL KNITTING NANCY,10,21-09-2011 14:40,3.29,14096,United Kingdom,32.9
566933,48111,DOORMAT 3 SMILEY CATS,20,15-09-2011 15:30,4.58,18102,United Kingdom,91.6
571046,23314,VINTAGE CHRISTMAS TABLECLOTH,1,13-10-2011 13:35,12.5,18096,United Kingdom,12.5
578993,23081,GREEN METAL BOX ARMY SUPPLIES,1,27-11-2011 15:38,8.25,15987,United Kingdom,8.25
578013,22616,PACK OF 12 LONDON TISSUES ,1,22-11-2011 12:55,0.39,17360,United Kingdom,0.39
565649,23091,ZINC HERB GARDEN CONTAINER,6,05-09-2011 16:27,6.25,16712,United Kingdom,37.5
575856,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,11-11-2011 12:28,0.55,16386,United Kingdom,0.55
579188,23570,TRADITIONAL PICK UP STICKS GAME ,4,28-11-2011 15:34,1.25,12748,United Kingdom,5
568662,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,28-09-2011 12:36,2.95,16764,United Kingdom,2.95
